Delivery Date,Delivery Hour,Delivery Interval,Repeated Hour Flag,Settlement Point,Settlement Point Type,Settlement Point Price
01/01/2016,18,3,N,HB_BUSAVG,SH,21.07
01/01/2016,18,4,N,HB_BUSAVG,SH,21.1
01/01/2016,19,1,N,HB_BUSAVG,SH,21.06
01/01/2016,19,2,N,HB_BUSAVG,SH,20.91
01/01/2016,19,3,N,HB_BUSAVG,SH,20.27
01/01/2016,19,4,N,HB_BUSAVG,SH,19.98
01/01/2016,20,1,N,HB_BUSAVG,SH,19.63
01/01/2016,20,2,N,HB_BUSAVG,SH,19.9
01/01/2016,20,3,N,HB_BUSAVG,SH,20.0
01/01/2016,20,4,N,HB_BUSAVG,SH,20.04
01/01/2016,21,1,N,HB_BUSAVG,SH,18.89
01/01/2016,21,2,N,HB_BUSAVG,SH,19.08
01/01/2016,21,3,N,HB_BUSAVG,SH,19.07
01/01/2016,21,4,N,HB_BUSAVG,SH,18.99
01/01/2016,22,1,N,HB_BUSAVG,SH,18.88
01/01/2016,22,2,N,HB_BUSAVG,SH,19.1
01/01/2016,22,3,N,HB_BUSAVG,SH,19.17
01/01/2016,22,4,N,HB_BUSAVG,SH,18.46
01/01/2016,23,1,N,HB_BUSAVG,SH,17.98
01/01/2016,23,2,N,HB_BUSAVG,SH,18.14
01/01/2016,23,3,N,HB_BUSAVG,SH,17.87
01/01/2016,23,4,N,HB_BUSAVG,SH,17.63
01/01/2016,24,1,N,HB_BUSAVG,SH,17.42
01/01/2016,24,2,N,HB_BUSAVG,SH,17.3
01/01/2016,24,3,N,HB_BUSAVG,SH,17.07
01/01/2016,24,4,N,HB_BUSAVG,SH,16.92
01/01/2017,1,1,N,HB_BUSAVG,SH,24.1
01/01/2017,1,2,N,HB_BUSAVG,SH,23.76
01/01/2017,1,3,N,HB_BUSAVG,SH,22.87
01/01/2017,1,4,N,HB_BUSAVG,SH,22.7
01/01/2017,2,1,N,HB_BUSAVG,SH,22.07
01/01/2017,2,2,N,HB_BUSAVG,SH,21.87
01/01/2017,2,3,N,HB_BUSAVG,SH,20.92
01/01/2017,2,4,N,HB_BUSAVG,SH,21.0
01/01/2017,3,1,N,HB_BUSAVG,SH,21.11
01/01/2017,3,2,N,HB_BUSAVG,SH,20.94
01/01/2017,3,3,N,HB_BUSAVG,SH,20.6
01/01/2017,3,4,N,HB_BUSAVG,SH,20.29
01/01/2017,4,1,N,HB_BUSAVG,SH,20.23
01/01/2017,4,2,N,HB_BUSAVG,SH,20.32
01/01/2017,4,3,N,HB_BUSAVG,SH,20.26
01/01/2017,4,4,N,HB_BUSAVG,SH,20.27
01/01/2017,5,1,N,HB_BUSAVG,SH,20.43
01/01/2017,5,2,N,HB_BUSAVG,SH,20.21
01/01/2017,5,3,N,HB_BUSAVG,SH,20.04
01/01/2017,5,4,N,HB_BUSAVG,SH,19.8
01/01/2017,6,1,N,HB_BUSAVG,SH,19.8
01/01/2017,6,2,N,HB_BUSAVG,SH,19.8
01/01/2017,6,3,N,HB_BUSAVG,SH,19.8
01/01/2017,6,4,N,HB_BUSAVG,SH,19.77
01/01/2017,7,1,N,HB_BUSAVG,SH,19.71
01/01/2017,7,2,N,HB_BUSAVG,SH,19.71
01/01/2017,7,3,N,HB_BUSAVG,SH,19.72
01/01/2017,7,4,N,HB_BUSAVG,SH,19.75
01/01/2017,8,1,N,HB_BUSAVG,SH,19.8
01/01/2017,8,2,N,HB_BUSAVG,SH,19.78
01/01/2017,8,3,N,HB_BUSAVG,SH,19.72
01/01/2017,8,4,N,HB_BUSAVG,SH,19.65
01/01/2017,9,1,N,HB_BUSAVG,SH,19.44
01/01/2017,9,2,N,HB_BUSAVG,SH,19.05
01/01/2017,9,3,N,HB_BUSAVG,SH,19.34
01/01/2017,9,4,N,HB_BUSAVG,SH,19.22
01/01/2017,10,1,N,HB_BUSAVG,SH,19.24
01/01/2017,10,2,N,HB_BUSAVG,SH,19.85
01/01/2017,10,3,N,HB_BUSAVG,SH,20.18
01/01/2017,10,4,N,HB_BUSAVG,SH,20.18
01/01/2017,11,1,N,HB_BUSAVG,SH,20.12
01/01/2017,11,2,N,HB_BUSAVG,SH,20.33
01/01/2017,11,3,N,HB_BUSAVG,SH,20.44
01/01/2017,11,4,N,HB_BUSAVG,SH,20.65
01/01/2017,12,1,N,HB_BUSAVG,SH,21.06
01/01/2017,12,2,N,HB_BUSAVG,SH,20.66
01/01/2017,12,3,N,HB_BUSAVG,SH,20.45
01/01/2017,12,4,N,HB_BUSAVG,SH,20.2
01/01/2017,13,1,N,HB_BUSAVG,SH,20.13
01/01/2017,13,2,N,HB_BUSAVG,SH,19.99
01/01/2017,13,3,N,HB_BUSAVG,SH,19.9
01/01/2017,13,4,N,HB_BUSAVG,SH,19.82
01/01/2017,14,1,N,HB_BUSAVG,SH,19.82
01/01/2017,14,2,N,HB_BUSAVG,SH,19.8
01/01/2017,14,3,N,HB_BUSAVG,SH,19.73
01/01/2017,14,4,N,HB_BUSAVG,SH,19.69
01/01/2017,15,1,N,HB_BUSAVG,SH,19.6
01/01/2017,15,2,N,HB_BUSAVG,SH,19.59
01/01/2017,15,3,N,HB_BUSAVG,SH,19.54
01/01/2017,15,4,N,HB_BUSAVG,SH,19.51
01/01/2017,16,1,N,HB_BUSAVG,SH,19.41
01/01/2017,16,2,N,HB_BUSAVG,SH,19.55
01/01/2017,16,3,N,HB_BUSAVG,SH,19.57
01/01/2017,16,4,N,HB_BUSAVG,SH,19.02
01/01/2017,17,1,N,HB_BUSAVG,SH,19.23
01/01/2017,17,2,N,HB_BUSAVG,SH,19.5
01/01/2017,17,3,N,HB_BUSAVG,SH,19.48
01/01/2017,17,4,N,HB_BUSAVG,SH,19.64
01/01/2017,18,1,N,HB_BUSAVG,SH,19.73
01/01/2017,18,2,N,HB_BUSAVG,SH,19.91
01/01/2017,18,3,N,HB_BUSAVG,SH,20.2
01/01/2017,18,4,N,HB_BUSAVG,SH,20.6
01/01/2017,19,1,N,HB_BUSAVG,SH,20.61
01/01/2017,19,2,N,HB_BUSAVG,SH,20.09
01/01/2017,19,3,N,HB_BUSAVG,SH,19.83
01/01/2017,19,4,N,HB_BUSAVG,SH,19.69
01/01/2017,20,1,N,HB_BUSAVG,SH,19.63
01/01/2017,20,2,N,HB_BUSAVG,SH,19.59
01/01/2017,20,3,N,HB_BUSAVG,SH,19.48
01/01/2017,20,4,N,HB_BUSAVG,SH,19.05
01/01/2017,21,1,N,HB_BUSAVG,SH,19.37
01/01/2017,21,2,N,HB_BUSAVG,SH,19.41
01/01/2017,21,3,N,HB_BUSAVG,SH,18.86
01/01/2017,21,4,N,HB_BUSAVG,SH,18.25
01/01/2017,22,1,N,HB_BUSAVG,SH,18.06
01/01/2017,22,2,N,HB_BUSAVG,SH,18.48
01/01/2017,22,3,N,HB_BUSAVG,SH,18.32
01/01/2017,22,4,N,HB_BUSAVG,SH,18.1
01/01/2017,23,1,N,HB_BUSAVG,SH,18.54
01/01/2017,23,2,N,HB_BUSAVG,SH,16.96
01/01/2017,23,3,N,HB_BUSAVG,SH,2.18
01/01/2017,23,4,N,HB_BUSAVG,SH,3.79
01/01/2017,24,1,N,HB_BUSAVG,SH,16.8
01/01/2017,24,2,N,HB_BUSAVG,SH,0.57
01/01/2017,24,3,N,HB_BUSAVG,SH,0.0
01/01/2017,24,4,N,HB_BUSAVG,SH,7.26
01/01/2018,1,1,N,HB_BUSAVG,SH,27.37
01/01/2018,1,2,N,HB_BUSAVG,SH,27.37
01/01/2018,1,3,N,HB_BUSAVG,SH,27.15
01/01/2018,1,4,N,HB_BUSAVG,SH,27.13
01/01/2018,2,1,N,HB_BUSAVG,SH,27.46
01/01/2018,2,2,N,HB_BUSAVG,SH,27.51
01/01/2018,2,3,N,HB_BUSAVG,SH,27.4
01/01/2018,2,4,N,HB_BUSAVG,SH,27.33
01/01/2018,3,1,N,HB_BUSAVG,SH,27.14
01/01/2018,3,2,N,HB_BUSAVG,SH,27.23
01/01/2018,3,3,N,HB_BUSAVG,SH,27.32
01/01/2018,3,4,N,HB_BUSAVG,SH,27.28
01/01/2018,4,1,N,HB_BUSAVG,SH,27.71
01/01/2018,4,2,N,HB_BUSAVG,SH,27.62
01/01/2018,4,3,N,HB_BUSAVG,SH,27.53
01/01/2018,4,4,N,HB_BUSAVG,SH,28.2
01/01/2018,5,1,N,HB_BUSAVG,SH,27.39
01/01/2018,5,2,N,HB_BUSAVG,SH,28.26
01/01/2018,5,3,N,HB_BUSAVG,SH,28.94
01/01/2018,5,4,N,HB_BUSAVG,SH,30.19
01/01/2018,6,1,N,HB_BUSAVG,SH,30.25
01/01/2018,6,2,N,HB_BUSAVG,SH,31.58
01/01/2018,6,3,N,HB_BUSAVG,SH,31.55
01/01/2018,6,4,N,HB_BUSAVG,SH,31.99
01/01/2018,7,1,N,HB_BUSAVG,SH,32.95
01/01/2018,7,2,N,HB_BUSAVG,SH,33.58
01/01/2018,7,3,N,HB_BUSAVG,SH,33.75
01/01/2018,7,4,N,HB_BUSAVG,SH,34.14
01/01/2018,8,1,N,HB_BUSAVG,SH,33.29
01/01/2018,8,2,N,HB_BUSAVG,SH,33.4
01/01/2018,8,3,N,HB_BUSAVG,SH,33.34
01/01/2018,8,4,N,HB_BUSAVG,SH,37.5
01/01/2018,9,1,N,HB_BUSAVG,SH,41.19
01/01/2018,9,2,N,HB_BUSAVG,SH,38.53
01/01/2018,9,3,N,HB_BUSAVG,SH,33.27
01/01/2018,9,4,N,HB_BUSAVG,SH,33.5
01/01/2018,10,1,N,HB_BUSAVG,SH,37.72
01/01/2018,10,2,N,HB_BUSAVG,SH,41.04
01/01/2018,10,3,N,HB_BUSAVG,SH,40.8
01/01/2018,10,4,N,HB_BUSAVG,SH,40.32
01/01/2018,11,1,N,HB_BUSAVG,SH,41.01
01/01/2018,11,2,N,HB_BUSAVG,SH,41.71
01/01/2018,11,3,N,HB_BUSAVG,SH,41.1
01/01/2018,11,4,N,HB_BUSAVG,SH,40.46
01/01/2018,12,1,N,HB_BUSAVG,SH,40.43
01/01/2018,12,2,N,HB_BUSAVG,SH,40.94
01/01/2018,12,3,N,HB_BUSAVG,SH,40.86
01/01/2018,12,4,N,HB_BUSAVG,SH,40.38
01/01/2018,13,1,N,HB_BUSAVG,SH,37.9
01/01/2018,13,2,N,HB_BUSAVG,SH,36.95
01/01/2018,13,3,N,HB_BUSAVG,SH,35.63
01/01/2018,13,4,N,HB_BUSAVG,SH,34.96
01/01/2018,14,1,N,HB_BUSAVG,SH,32.76
01/01/2018,14,2,N,HB_BUSAVG,SH,31.69
01/01/2018,14,3,N,HB_BUSAVG,SH,31.37
01/01/2018,14,4,N,HB_BUSAVG,SH,31.35
01/01/2018,15,1,N,HB_BUSAVG,SH,29.7
01/01/2018,15,2,N,HB_BUSAVG,SH,28.99
01/01/2018,15,3,N,HB_BUSAVG,SH,28.39
01/01/2018,15,4,N,HB_BUSAVG,SH,27.82
01/01/2018,16,1,N,HB_BUSAVG,SH,28.23
01/01/2018,16,2,N,HB_BUSAVG,SH,28.13
01/01/2018,16,3,N,HB_BUSAVG,SH,28.31
01/01/2018,16,4,N,HB_BUSAVG,SH,28.57
01/01/2018,17,1,N,HB_BUSAVG,SH,28.79
01/01/2018,17,2,N,HB_BUSAVG,SH,29.41
01/01/2018,17,3,N,HB_BUSAVG,SH,30.33
01/01/2018,17,4,N,HB_BUSAVG,SH,31.54
01/01/2018,18,1,N,HB_BUSAVG,SH,32.17
01/01/2018,18,2,N,HB_BUSAVG,SH,35.43
01/01/2018,18,3,N,HB_BUSAVG,SH,40.95
01/01/2018,18,4,N,HB_BUSAVG,SH,44.57
01/01/2018,19,1,N,HB_BUSAVG,SH,44.7
01/01/2018,19,2,N,HB_BUSAVG,SH,43.35
01/01/2018,19,3,N,HB_BUSAVG,SH,43.41
01/01/2018,19,4,N,HB_BUSAVG,SH,43.47
01/01/2018,20,1,N,HB_BUSAVG,SH,43.81
01/01/2018,20,2,N,HB_BUSAVG,SH,43.57
01/01/2018,20,3,N,HB_BUSAVG,SH,43.0
01/01/2018,20,4,N,HB_BUSAVG,SH,42.22
01/01/2018,21,1,N,HB_BUSAVG,SH,42.2
01/01/2018,21,2,N,HB_BUSAVG,SH,42.09
01/01/2018,21,3,N,HB_BUSAVG,SH,41.36
01/01/2018,21,4,N,HB_BUSAVG,SH,39.88
01/01/2018,22,1,N,HB_BUSAVG,SH,38.37
01/01/2018,22,2,N,HB_BUSAVG,SH,37.28
01/01/2018,22,3,N,HB_BUSAVG,SH,35.59
01/01/2018,22,4,N,HB_BUSAVG,SH,34.67
01/01/2018,23,1,N,HB_BUSAVG,SH,35.84
01/01/2018,23,2,N,HB_BUSAVG,SH,32.47
01/01/2018,23,3,N,HB_BUSAVG,SH,31.73
01/01/2018,23,4,N,HB_BUSAVG,SH,30.95
01/01/2018,24,1,N,HB_BUSAVG,SH,29.24
01/01/2018,24,2,N,HB_BUSAVG,SH,28.76
01/01/2018,24,3,N,HB_BUSAVG,SH,27.88
01/01/2018,24,4,N,HB_BUSAVG,SH,27.48
01/01/2019,1,1,N,HB_BUSAVG,SH,10.63
01/01/2019,1,2,N,HB_BUSAVG,SH,14.24
01/01/2019,1,3,N,HB_BUSAVG,SH,15.27
01/01/2019,1,4,N,HB_BUSAVG,SH,14.98
01/01/2019,2,1,N,HB_BUSAVG,SH,14.57
01/01/2019,2,2,N,HB_BUSAVG,SH,14.86
01/01/2019,2,3,N,HB_BUSAVG,SH,14.91
01/01/2019,2,4,N,HB_BUSAVG,SH,15.04
01/01/2019,3,1,N,HB_BUSAVG,SH,15.35
01/01/2019,3,2,N,HB_BUSAVG,SH,15.48
01/01/2019,3,3,N,HB_BUSAVG,SH,15.6
01/01/2019,3,4,N,HB_BUSAVG,SH,15.56
01/01/2019,4,1,N,HB_BUSAVG,SH,16.01
01/01/2019,4,2,N,HB_BUSAVG,SH,16.01
01/01/2019,4,3,N,HB_BUSAVG,SH,16.3
01/01/2019,4,4,N,HB_BUSAVG,SH,16.1
01/01/2019,5,1,N,HB_BUSAVG,SH,15.96
01/01/2019,5,2,N,HB_BUSAVG,SH,15.82
01/01/2019,5,3,N,HB_BUSAVG,SH,16.09
01/01/2019,5,4,N,HB_BUSAVG,SH,16.26
01/01/2019,6,1,N,HB_BUSAVG,SH,16.83
01/01/2019,6,2,N,HB_BUSAVG,SH,16.85
01/01/2019,6,3,N,HB_BUSAVG,SH,16.95
01/01/2019,6,4,N,HB_BUSAVG,SH,17.23
01/01/2019,7,1,N,HB_BUSAVG,SH,17.96
01/01/2019,7,2,N,HB_BUSAVG,SH,17.98
01/01/2019,7,3,N,HB_BUSAVG,SH,18.0
01/01/2019,7,4,N,HB_BUSAVG,SH,17.91
01/01/2019,8,1,N,HB_BUSAVG,SH,17.92
01/01/2019,8,2,N,HB_BUSAVG,SH,18.09
01/01/2019,8,3,N,HB_BUSAVG,SH,18.19
01/01/2019,8,4,N,HB_BUSAVG,SH,18.07
01/01/2019,9,1,N,HB_BUSAVG,SH,18.54
01/01/2019,9,2,N,HB_BUSAVG,SH,18.7
01/01/2019,9,3,N,HB_BUSAVG,SH,19.05
01/01/2019,9,4,N,HB_BUSAVG,SH,19.2
01/01/2019,10,1,N,HB_BUSAVG,SH,19.64
01/01/2019,10,2,N,HB_BUSAVG,SH,19.93
01/01/2019,10,3,N,HB_BUSAVG,SH,20.22
01/01/2019,10,4,N,HB_BUSAVG,SH,20.42
01/01/2019,11,1,N,HB_BUSAVG,SH,20.95
01/01/2019,11,2,N,HB_BUSAVG,SH,20.97
01/01/2019,11,3,N,HB_BUSAVG,SH,21.09
01/01/2019,11,4,N,HB_BUSAVG,SH,21.22
01/01/2019,12,1,N,HB_BUSAVG,SH,21.39
01/01/2019,12,2,N,HB_BUSAVG,SH,21.53
01/01/2019,12,3,N,HB_BUSAVG,SH,21.59
01/01/2019,12,4,N,HB_BUSAVG,SH,21.56
01/01/2019,13,1,N,HB_BUSAVG,SH,21.83
01/01/2019,13,2,N,HB_BUSAVG,SH,21.8
01/01/2019,13,3,N,HB_BUSAVG,SH,21.72
01/01/2019,13,4,N,HB_BUSAVG,SH,21.81
01/01/2019,14,1,N,HB_BUSAVG,SH,21.77
01/01/2019,14,2,N,HB_BUSAVG,SH,22.36
01/01/2019,14,3,N,HB_BUSAVG,SH,21.83
01/01/2019,14,4,N,HB_BUSAVG,SH,21.83
01/01/2019,15,1,N,HB_BUSAVG,SH,22.2
01/01/2019,15,2,N,HB_BUSAVG,SH,22.1
01/01/2019,15,3,N,HB_BUSAVG,SH,22.51
01/01/2019,15,4,N,HB_BUSAVG,SH,23.29
01/01/2019,16,1,N,HB_BUSAVG,SH,23.48
01/01/2019,16,2,N,HB_BUSAVG,SH,22.72
01/01/2019,16,3,N,HB_BUSAVG,SH,23.54
01/01/2019,16,4,N,HB_BUSAVG,SH,24.0
01/01/2019,17,1,N,HB_BUSAVG,SH,23.95
01/01/2019,17,2,N,HB_BUSAVG,SH,24.83
01/01/2019,17,3,N,HB_BUSAVG,SH,24.74
01/01/2019,17,4,N,HB_BUSAVG,SH,25.21
01/01/2019,18,1,N,HB_BUSAVG,SH,25.53
01/01/2019,18,2,N,HB_BUSAVG,SH,27.87
01/01/2019,18,3,N,HB_BUSAVG,SH,33.41
01/01/2019,18,4,N,HB_BUSAVG,SH,39.93
01/01/2019,19,1,N,HB_BUSAVG,SH,32.33
01/01/2019,19,2,N,HB_BUSAVG,SH,34.29
01/01/2019,19,3,N,HB_BUSAVG,SH,32.34
01/01/2019,19,4,N,HB_BUSAVG,SH,33.35
01/01/2019,20,1,N,HB_BUSAVG,SH,32.46
01/01/2019,20,2,N,HB_BUSAVG,SH,33.08
01/01/2019,20,3,N,HB_BUSAVG,SH,32.78
01/01/2019,20,4,N,HB_BUSAVG,SH,32.09
01/01/2019,21,1,N,HB_BUSAVG,SH,31.24
01/01/2019,21,2,N,HB_BUSAVG,SH,30.06
01/01/2019,21,3,N,HB_BUSAVG,SH,29.71
01/01/2019,21,4,N,HB_BUSAVG,SH,30.42
01/01/2019,22,1,N,HB_BUSAVG,SH,27.88
01/01/2019,22,2,N,HB_BUSAVG,SH,28.39
01/01/2019,22,3,N,HB_BUSAVG,SH,27.24
01/01/2019,22,4,N,HB_BUSAVG,SH,28.75
01/01/2019,23,1,N,HB_BUSAVG,SH,28.17
01/01/2019,23,2,N,HB_BUSAVG,SH,27.39
01/01/2019,23,3,N,HB_BUSAVG,SH,26.02
01/01/2019,23,4,N,HB_BUSAVG,SH,24.82
01/01/2019,24,1,N,HB_BUSAVG,SH,24.16
01/01/2019,24,2,N,HB_BUSAVG,SH,23.91
01/01/2019,24,3,N,HB_BUSAVG,SH,23.6
01/01/2019,24,4,N,HB_BUSAVG,SH,23.43
01/01/2020,1,1,N,HB_BUSAVG,SH,12.46
01/01/2020,1,2,N,HB_BUSAVG,SH,14.22
01/01/2020,1,3,N,HB_BUSAVG,SH,14.06
01/01/2020,1,4,N,HB_BUSAVG,SH,14.09
01/01/2020,2,1,N,HB_BUSAVG,SH,13.14
01/01/2020,2,2,N,HB_BUSAVG,SH,13.61
01/01/2020,2,3,N,HB_BUSAVG,SH,13.53
01/01/2020,2,4,N,HB_BUSAVG,SH,12.81
01/01/2020,3,1,N,HB_BUSAVG,SH,12.19
01/01/2020,3,2,N,HB_BUSAVG,SH,11.9
01/01/2020,3,3,N,HB_BUSAVG,SH,11.37
01/01/2020,3,4,N,HB_BUSAVG,SH,10.02
01/01/2020,4,1,N,HB_BUSAVG,SH,10.13
01/01/2020,4,2,N,HB_BUSAVG,SH,9.61
01/01/2020,4,3,N,HB_BUSAVG,SH,9.18
01/01/2020,4,4,N,HB_BUSAVG,SH,8.8
01/01/2020,5,1,N,HB_BUSAVG,SH,7.0
01/01/2020,5,2,N,HB_BUSAVG,SH,8.94
01/01/2020,5,3,N,HB_BUSAVG,SH,9.21
01/01/2020,5,4,N,HB_BUSAVG,SH,9.38
01/01/2020,6,1,N,HB_BUSAVG,SH,9.28
01/01/2020,6,2,N,HB_BUSAVG,SH,10.77
01/01/2020,6,3,N,HB_BUSAVG,SH,10.81
01/01/2020,6,4,N,HB_BUSAVG,SH,9.25
01/01/2020,7,1,N,HB_BUSAVG,SH,10.02
01/01/2020,7,2,N,HB_BUSAVG,SH,9.84
01/01/2020,7,3,N,HB_BUSAVG,SH,10.3
01/01/2020,7,4,N,HB_BUSAVG,SH,10.68
01/01/2020,8,1,N,HB_BUSAVG,SH,11.75
01/01/2020,8,2,N,HB_BUSAVG,SH,10.28
01/01/2020,8,3,N,HB_BUSAVG,SH,9.81
01/01/2020,8,4,N,HB_BUSAVG,SH,11.51
01/01/2020,9,1,N,HB_BUSAVG,SH,11.9
01/01/2020,9,2,N,HB_BUSAVG,SH,12.03
01/01/2020,9,3,N,HB_BUSAVG,SH,12.08
01/01/2020,9,4,N,HB_BUSAVG,SH,12.21
01/01/2020,10,1,N,HB_BUSAVG,SH,13.26
01/01/2020,10,2,N,HB_BUSAVG,SH,13.5
01/01/2020,10,3,N,HB_BUSAVG,SH,13.98
01/01/2020,10,4,N,HB_BUSAVG,SH,14.27
01/01/2020,11,1,N,HB_BUSAVG,SH,14.15
01/01/2020,11,2,N,HB_BUSAVG,SH,13.89
01/01/2020,11,3,N,HB_BUSAVG,SH,14.67
01/01/2020,11,4,N,HB_BUSAVG,SH,14.71
01/01/2020,12,1,N,HB_BUSAVG,SH,14.42
01/01/2020,12,2,N,HB_BUSAVG,SH,14.36
01/01/2020,12,3,N,HB_BUSAVG,SH,14.12
01/01/2020,12,4,N,HB_BUSAVG,SH,14.97
01/01/2020,13,1,N,HB_BUSAVG,SH,15.65
01/01/2020,13,2,N,HB_BUSAVG,SH,14.84
01/01/2020,13,3,N,HB_BUSAVG,SH,14.63
01/01/2020,13,4,N,HB_BUSAVG,SH,15.39
01/01/2020,14,1,N,HB_BUSAVG,SH,16.54
01/01/2020,14,2,N,HB_BUSAVG,SH,16.44
01/01/2020,14,3,N,HB_BUSAVG,SH,16.56
01/01/2020,14,4,N,HB_BUSAVG,SH,16.39
01/01/2020,15,1,N,HB_BUSAVG,SH,16.42
01/01/2020,15,2,N,HB_BUSAVG,SH,16.34
01/01/2020,15,3,N,HB_BUSAVG,SH,16.07
01/01/2020,15,4,N,HB_BUSAVG,SH,15.64
01/01/2020,16,1,N,HB_BUSAVG,SH,15.73
01/01/2020,16,2,N,HB_BUSAVG,SH,15.71
01/01/2020,16,3,N,HB_BUSAVG,SH,16.03
01/01/2020,16,4,N,HB_BUSAVG,SH,16.02
01/01/2020,17,1,N,HB_BUSAVG,SH,15.99
01/01/2020,17,2,N,HB_BUSAVG,SH,16.41
01/01/2020,17,3,N,HB_BUSAVG,SH,16.42
01/01/2020,17,4,N,HB_BUSAVG,SH,16.58
01/01/2020,18,1,N,HB_BUSAVG,SH,16.65
01/01/2020,18,2,N,HB_BUSAVG,SH,16.74
01/01/2020,18,3,N,HB_BUSAVG,SH,17.86
01/01/2020,18,4,N,HB_BUSAVG,SH,18.13
01/01/2020,19,1,N,HB_BUSAVG,SH,16.93
01/01/2020,19,2,N,HB_BUSAVG,SH,16.57
01/01/2020,19,3,N,HB_BUSAVG,SH,16.49
01/01/2020,19,4,N,HB_BUSAVG,SH,16.28
01/01/2020,20,1,N,HB_BUSAVG,SH,15.96
01/01/2020,20,2,N,HB_BUSAVG,SH,15.43
01/01/2020,20,3,N,HB_BUSAVG,SH,15.4
01/01/2020,20,4,N,HB_BUSAVG,SH,15.45
01/01/2020,21,1,N,HB_BUSAVG,SH,14.94
01/01/2020,21,2,N,HB_BUSAVG,SH,14.99
01/01/2020,21,3,N,HB_BUSAVG,SH,15.8
01/01/2020,21,4,N,HB_BUSAVG,SH,16.2
01/01/2020,22,1,N,HB_BUSAVG,SH,15.76
01/01/2020,22,2,N,HB_BUSAVG,SH,15.35
01/01/2020,22,3,N,HB_BUSAVG,SH,15.09
01/01/2020,22,4,N,HB_BUSAVG,SH,14.54
01/01/2020,23,1,N,HB_BUSAVG,SH,15.65
01/01/2020,23,2,N,HB_BUSAVG,SH,16.75
01/01/2020,23,3,N,HB_BUSAVG,SH,16.43
01/01/2020,23,4,N,HB_BUSAVG,SH,15.85
01/01/2020,24,1,N,HB_BUSAVG,SH,14.87
01/01/2020,24,2,N,HB_BUSAVG,SH,14.78
01/01/2020,24,3,N,HB_BUSAVG,SH,14.63
01/01/2020,24,4,N,HB_BUSAVG,SH,15.19
01/01/2021,1,1,N,HB_BUSAVG,SH,15.54
01/01/2021,1,2,N,HB_BUSAVG,SH,15.38
01/01/2021,1,3,N,HB_BUSAVG,SH,15.27
01/01/2021,1,4,N,HB_BUSAVG,SH,14.73
01/01/2021,2,1,N,HB_BUSAVG,SH,14.61
01/01/2021,2,2,N,HB_BUSAVG,SH,15.13
01/01/2021,2,3,N,HB_BUSAVG,SH,14.68
01/01/2021,2,4,N,HB_BUSAVG,SH,14.27
01/01/2021,3,1,N,HB_BUSAVG,SH,13.88
01/01/2021,3,2,N,HB_BUSAVG,SH,14.15
01/01/2021,3,3,N,HB_BUSAVG,SH,14.67
01/01/2021,3,4,N,HB_BUSAVG,SH,14.57
01/01/2021,4,1,N,HB_BUSAVG,SH,14.96
01/01/2021,4,2,N,HB_BUSAVG,SH,15.5
01/01/2021,4,3,N,HB_BUSAVG,SH,16.22
01/01/2021,4,4,N,HB_BUSAVG,SH,16.42
01/01/2021,5,1,N,HB_BUSAVG,SH,17.45
01/01/2021,5,2,N,HB_BUSAVG,SH,16.85
01/01/2021,5,3,N,HB_BUSAVG,SH,17.1
01/01/2021,5,4,N,HB_BUSAVG,SH,17.01
01/01/2021,6,1,N,HB_BUSAVG,SH,18.2
01/01/2021,6,2,N,HB_BUSAVG,SH,17.58
01/01/2021,6,3,N,HB_BUSAVG,SH,17.29
01/01/2021,6,4,N,HB_BUSAVG,SH,17.33
01/01/2021,7,1,N,HB_BUSAVG,SH,17.59
01/01/2021,7,2,N,HB_BUSAVG,SH,17.52
01/01/2021,7,3,N,HB_BUSAVG,SH,17.53
01/01/2021,7,4,N,HB_BUSAVG,SH,17.46
01/01/2021,8,1,N,HB_BUSAVG,SH,17.46
01/01/2021,8,2,N,HB_BUSAVG,SH,17.47
01/01/2021,8,3,N,HB_BUSAVG,SH,17.62
01/01/2021,8,4,N,HB_BUSAVG,SH,17.84
01/01/2021,9,1,N,HB_BUSAVG,SH,17.8
01/01/2021,9,2,N,HB_BUSAVG,SH,17.67
01/01/2021,9,3,N,HB_BUSAVG,SH,17.49
01/01/2021,9,4,N,HB_BUSAVG,SH,17.31
01/01/2021,10,1,N,HB_BUSAVG,SH,17.27
01/01/2021,10,2,N,HB_BUSAVG,SH,17.13
01/01/2021,10,3,N,HB_BUSAVG,SH,17.1
01/01/2021,10,4,N,HB_BUSAVG,SH,16.88
01/01/2021,11,1,N,HB_BUSAVG,SH,16.68
01/01/2021,11,2,N,HB_BUSAVG,SH,16.4
01/01/2021,11,3,N,HB_BUSAVG,SH,16.24
01/01/2021,11,4,N,HB_BUSAVG,SH,16.09
01/01/2021,12,1,N,HB_BUSAVG,SH,16.13
01/01/2021,12,2,N,HB_BUSAVG,SH,15.76
01/01/2021,12,3,N,HB_BUSAVG,SH,16.38
01/01/2021,12,4,N,HB_BUSAVG,SH,16.35
01/01/2021,13,1,N,HB_BUSAVG,SH,16.42
01/01/2021,13,2,N,HB_BUSAVG,SH,16.52
01/01/2021,13,3,N,HB_BUSAVG,SH,16.47
01/01/2021,13,4,N,HB_BUSAVG,SH,16.49
01/01/2021,14,1,N,HB_BUSAVG,SH,16.46
01/01/2021,14,2,N,HB_BUSAVG,SH,16.53
